annee;mois_num;code_reg;nom_reg;filiere_raw;prod_gwh;filiere;prod_mwh
2023;04;11;Île-de-France;Production thermique (GWh);11.456;Thermique;11456.0
2023;04;32;Hauts-de-France;Production thermique (GWh);483.847;Thermique;483847.0
2023;04;52;Pays de la Loire;Production thermique (GWh);13.474;Thermique;13474.0
2024;04;24;Centre-Val de Loire;Production thermique (GWh);0.351;Thermique;351.0
2024;04;28;Normandie;Production thermique (GWh);163.709;Thermique;163709.0
2024;04;84;Auvergne-Rhône-Alpes;Production thermique (GWh);26.841;Thermique;26841.0
2014;05;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);84.206;Thermique;84206.0
2014;05;94;Corse;Production thermique (GWh);44.428;Thermique;44428.0
2015;05;11;Île-de-France;Production thermique (GWh);10.161;Thermique;10161.0
2016;05;76;Occitanie;Production thermique (GWh);-1.401;Thermique;-1401.0
2017;05;52;Pays de la Loire;Production thermique (GWh);386.956;Thermique;386956.0
2018;05;24;Centre-Val de Loire;Production thermique (GWh);0.122;Thermique;122.0
2018;05;53;Bretagne;Production thermique (GWh);1.198;Thermique;1198.0
2018;05;75;Nouvelle-Aquitaine;Production thermique (GWh);13.905;Thermique;13905.0
2018;05;76;Occitanie;Production thermique (GWh);0.647;Thermique;647.0
2018;05;84;Auvergne-Rhône-Alpes;Production thermique (GWh);7.178;Thermique;7178.0
2019;05;11;Île-de-France;Production thermique (GWh);0.012;Thermique;12.0
2019;05;24;Centre-Val de Loire;Production thermique (GWh);4.836;Thermique;4836.0
2019;05;53;Bretagne;Production thermique (GWh);0.984;Thermique;984.0
2019;05;75;Nouvelle-Aquitaine;Production thermique (GWh);17.726;Thermique;17726.0
2019;05;94;Corse;Production thermique (GWh);51.388;Thermique;51388.0
2020;05;53;Bretagne;Production thermique (GWh);1.347;Thermique;1347.0
2020;05;84;Auvergne-Rhône-Alpes;Production thermique (GWh);28.763;Thermique;28763.0
2020;05;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);202.744;Thermique;202744.0
2021;05;44;Grand Est;Production thermique (GWh);181.228;Thermique;181228.0
2021;05;52;Pays de la Loire;Production thermique (GWh);80.23;Thermique;80230.0
2021;05;75;Nouvelle-Aquitaine;Production thermique (GWh);15.233;Thermique;15233.0
2021;05;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);190.006;Thermique;190006.0
2022;05;52;Pays de la Loire;Production thermique (GWh);30.771;Thermique;30771.0
2022;05;94;Corse;Production thermique (GWh);51.159;Thermique;51159.0
2023;05;53;Bretagne;Production thermique (GWh);156.32;Thermique;156320.0
2023;05;94;Corse;Production thermique (GWh);45.51;Thermique;45510.0
2024;05;44;Grand Est;Production thermique (GWh);40.761;Thermique;40761.0
2024;05;84;Auvergne-Rhône-Alpes;Production thermique (GWh);5.958;Thermique;5958.0
2024;05;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);31.673;Thermique;31673.0
2014;06;11;Île-de-France;Production thermique (GWh);47.427;Thermique;47427.0
2014;06;44;Grand Est;Production thermique (GWh);279.994;Thermique;279994.0
2014;06;52;Pays de la Loire;Production thermique (GWh);160.604;Thermique;160604.0
2014;06;75;Nouvelle-Aquitaine;Production thermique (GWh);4.731;Thermique;4731.0
2014;06;94;Corse;Production thermique (GWh);56.823;Thermique;56823.0
2015;06;11;Île-de-France;Production thermique (GWh);11.136;Thermique;11136.0
2015;06;27;Bourgogne-Franche-Comté;Production thermique (GWh);19.333;Thermique;19333.0
2015;06;52;Pays de la Loire;Production thermique (GWh);7.126;Thermique;7126.0
2015;06;53;Bretagne;Production thermique (GWh);2.122;Thermique;2122.0
2015;06;76;Occitanie;Production thermique (GWh);-2.385;Thermique;-2385.0
2016;06;24;Centre-Val de Loire;Production thermique (GWh);-0.053;Thermique;-53.0
2016;06;44;Grand Est;Production thermique (GWh);356.759;Thermique;356759.0
2016;06;94;Corse;Production thermique (GWh);74.086;Thermique;74086.0
2017;06;28;Normandie;Production thermique (GWh);275.573;Thermique;275573.0
2017;06;76;Occitanie;Production thermique (GWh);0.25;Thermique;250.0
2017;06;84;Auvergne-Rhône-Alpes;Production thermique (GWh);13.286;Thermique;13286.0
2018;06;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);82.394;Thermique;82394.0
2018;06;94;Corse;Production thermique (GWh);54.963;Thermique;54963.0
2019;06;32;Hauts-de-France;Production thermique (GWh);515.831;Thermique;515831.0
2019;06;44;Grand Est;Production thermique (GWh);427.32;Thermique;427320.0
2019;06;84;Auvergne-Rhône-Alpes;Production thermique (GWh);77.611;Thermique;77611.0
2020;06;11;Île-de-France;Production thermique (GWh);74.264;Thermique;74264.0
2020;06;52;Pays de la Loire;Production thermique (GWh);216.63;Thermique;216630.0
2020;06;75;Nouvelle-Aquitaine;Production thermique (GWh);10.657;Thermique;10657.0
2020;06;84;Auvergne-Rhône-Alpes;Production thermique (GWh);197.628;Thermique;197628.0
2020;06;94;Corse;Production thermique (GWh);61.897;Thermique;61897.0
2021;06;52;Pays de la Loire;Production thermique (GWh);31.955;Thermique;31955.0
2021;06;94;Corse;Production thermique (GWh);71.566;Thermique;71566.0
2022;06;28;Normandie;Production thermique (GWh);146.748;Thermique;146748.0
2022;06;53;Bretagne;Production thermique (GWh);251.206;Thermique;251206.0
2022;06;75;Nouvelle-Aquitaine;Production thermique (GWh);23.987;Thermique;23987.0
2023;06;32;Hauts-de-France;Production thermique (GWh);322.15;Thermique;322150.0
2023;06;52;Pays de la Loire;Production thermique (GWh);4.27;Thermique;4270.0
2023;06;53;Bretagne;Production thermique (GWh);257.359;Thermique;257358.99999999997
2023;06;76;Occitanie;Production thermique (GWh);0.522;Thermique;522.0
2023;06;84;Auvergne-Rhône-Alpes;Production thermique (GWh);8.91;Thermique;8910.0
2023;06;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);198.418;Thermique;198418.0
2024;06;32;Hauts-de-France;Production thermique (GWh);121.692;Thermique;121692.0
2024;06;52;Pays de la Loire;Production thermique (GWh);8.571;Thermique;8571.0
2024;06;76;Occitanie;Production thermique (GWh);0.579;Thermique;579.0
2024;06;93;Provence-Alpes-Côte d'Azur;Production thermique (GWh);40.548;Thermique;40548.0
